id,key,label,description,weight,category,sort_order,is_active,created_at,assessment_type,department_id
22eb6940-efe0-4168-8dd2-1c640f07b19b,tc1266,"Compliance with Principle’s Manual & circulars"," Strictly follow and ensure cargo bookings are in line with regulations and policies. ",8.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
0c16e0f3-5266-4c6e-9da8-1ce025879173,tc730,"Working attitude","Average no. of compliments / complaints from customers on working attitude per month",4.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-18 07:42:03.307+00",kpi,
a33c999d-9295-4418-8001-1ce1ba5495de,tc1234,"""2.System Updating (Update the MAWB data ,HAWB data, Send massage FHL,FWB,FFM to airline, verification and implementation) """,,6.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
fbc380ab-d90b-42cb-b266-1cf1d6efde67,h2023.211,"Break the Company policy & Process.",,5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-13 17:47:22.51+00",kpi,
f434ed98-f1d8-4836-bea3-1d3abfc4a391,tc968,"Đảm bảo các đơn vị GHA thực hiện đúng và đủ các yêu cầu theo SOP và SLA với Hãng hàng không",,5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
e5a71b2a-68c0-4d6d-afd5-1d65c3a53a16,tc5336,"phát triển RFI - Core","Phát triển tính năng mới",15.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
ba6c36e9-256f-4016-aaa4-1da3474ac01f,tc5375,"Technology Solutons","Support eFMS",35.0,"Công nghệ thông tin & truyền thông - Phân tích hệ thống",0,t,"2025-12-18 07:48:14.057+00",kpi,
01d37316-4bbc-443f-9aee-1e579c635b1f,tc685,"Timeliness Accuracy","4. Regional (ITL Myanmar) - Manage AR collection rate following AR target of ITLMM - Review & remote AR report weeekly",3.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
1438f84c-c6e6-400c-99ba-1e9b068f477b,tc834,"Join, support & lead some activities Employer Branding, CSR, Charity…","100% finished as assigned ",5.0,"Đối tác chiến lược",0,t,"2025-12-18 07:42:03.307+00",kpi,
fd5822f3-549d-469b-9f12-3ce4855b4786,tc1498,"GP (%)",,15.0,"Kinh doanh & Marketing - Kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
f9623051-1f2c-4901-8b5c-9db623c4809e,kpi030,"Collect HR personal document of new hire - Ensure staff document and the contract submission process are completed on time prior to transfer of employee records",,10.0,"Nhân sự - Quản lý hiệu quả công việc",0,t,"2026-02-06 07:57:32.083+00",kpi,
98e6cce8-d605-43e1-9db2-a160c3a9ad07,tc1363,"Others jobs: assign by AM/Director (internal/ external audit, tax assessment,…)","""Timeliness Accuracy"" ",10.0,"Tài chính & Kế toán - Ngân sách & Chi phí",0,t,"2025-12-18 07:42:03.307+00",kpi,
64852ede-6f00-4012-9b9d-a165b217b7a8,h2023.186,"Kiểm soát báo cáo","Kiểm soát các báo cáo, sử dụng file chung / phần mềm Phòng Mua hàng",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-13 17:47:22.51+00",kpi,
cb35eb19-35ea-4a8d-b9c0-a18a0b137a86,tc1461,"Develop sales in-door and support Sales Team/Manager to improve brand name in the market",,15.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
c61c2f35-33cb-4c3f-8ba4-a19fd2aaa63d,tc1083,"Control all of issue costs during arrange the space and handling cargo (storage, extra fee, customs…)","Good acknowledge about the storage fee at origin to arrange the best schedule/volume to save extra costs",5.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
efba9601-c9c8-4f89-ae6c-a1acefc6aed1,kpi043,"HRMS management - Working work FPT to correct information on  HRMS if necessary and support TA involve in system",,5.0,"Nhân sự - Quản lý hiệu quả công việc",0,t,"2026-02-06 08:35:31.25+00",kpi,
9978270a-3079-4afc-a67c-a1baabae0e82,tc1132,"1)Freight Forwarder -Complaint/ Appreciation",,5.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-18 07:42:03.307+00",kpi,
06986c8e-497f-4280-9677-a1c57af36a2c,tc1038,"""3.Check the loading & unloading. (Record ULD Number, handling arrangement of cargo ULD, Manifest)""",,5.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
1df1f1c4-5884-41f9-a795-a203f264ab9f,h2023.164,"Upgrade yourself in Skills, knowledge… by participating internal/ external courses periodically. Coach/train IPDP or MT as assigned","- Internal: IPDP or FTM/MM courses as planned - E - learning :2 courses per year - Coach/ Mentor/ Training IPDP, MT as assigned - Sharing in S2G, SoS…",5.0,"Phát triển nhân viên",0,t,"2025-12-13 17:47:22.51+00",kpi,
16ea3b3a-1958-4929-8a06-a23cada797c1,tc5106,"- Join & support all team to join all activities of ITL to motivate team & get engagement. - No violate or break Regulation - Convey DNA, ITL culture to all staff in BU.",,5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:48:14.057+00",kpi,
eb0f8a6d-c146-43b1-9de2-a2ff12fe215d,tc5055,Self-Learning,"- Complete courses or get certificates (as HRD mentioned)",3.0,"Phát triển bản thân",0,t,"2025-12-18 07:48:14.057+00",kpi,
8cf8081b-a5fe-4104-87f3-a3015fb7db3b,h2023.013,"""Payroll Pay slip delivery (timeliness & accuracy)""",,5.0,"Nhân sự - Lương thưởng & phúc lợi",0,t,"2025-12-13 17:47:22.51+00",kpi,
0511d61b-9794-4975-8949-a3794c0a97b0,h2023.037,"""CSR Budget • Execute CSR Activities. Communication, PR… about CSR. Fund raising""","""Timeliness Accuracy Organizational Capability Cost Savings"" ",5.0,"Nhân sự",0,t,"2025-12-13 17:47:22.51+00",kpi,
80d6a1ac-f24d-486b-af31-a3865d651ac3,tc1455,"Thực hiện kế hoạch chất xếp chuyến bay đi","Số lần sai, sót gây offload giờ chót. ",15.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
bda21197-58f1-47f0-921b-a3a2ef2499fe,tc654,"Tham gia các hoạt động chungc ủa công ty",,3.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
72383e4d-07d3-4020-9dd3-a3ead24184ec,tc622,"Timeliness Accuracy Document filling","Cashflow Report and related tasks ",2.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
69d23d2a-a036-412e-8f21-a3ee9f435426,tc624,"Teamwork Number of complaints from direct superior/ peer/ subordinate","Teamwork Number of complaints from direct superior/ peer/ subordinate",2.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
5ba3165c-e56a-4172-8ff6-f6102bab4f17,tc593,"Manage AP (Complaints from partner/ Airlines)",,2.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
8905c1a6-8469-433a-b44e-1efbe1f77545,tc910,"Cargo tracing  - Track the shipment of cargo from DAD to the specified destination according to the confirmed booking schedule - Answer, Provide information about goods status after sending, update the abnormality and actual status to customers by Email",,5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
bbcfe895-d5c9-4c6c-bfbe-1f0e02029398,tc688,"Phishing click-through rate","Percentage of users clicking on phishing email links.",3.0,"Công nghệ thông tin & truyền thông - Bảo mật",0,t,"2025-12-18 07:42:03.307+00",kpi,
530be4e1-a941-401f-8e5b-3f450028be38,tc1027,"Performance Report -Preparing and analyzing KPI/Performance, comparing Actual results with budgeted figures -Performance Report FM","Timeliness Accuracy Document filling",5.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
cf2ef3b2-6bb2-4c05-ac31-60ef8acf559f,tc1237,"6.Principle SOP Compliance",,6.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
e5773511-fed2-4300-8e3c-7a4e48cd9f97,tc1015,"Timeliness Accuracy","5. VAC Reconcile performance - Bravo Monthly closing report FS Lender",5.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
2e77e83b-4eb9-4148-85ee-a068a49d05e3,tc5108,"Support Services","Customer satisfaction survey Response time to customer requests",5.0,"Customer complaint",0,t,"2025-12-18 07:48:14.057+00",kpi,
68435a91-ce41-428b-8271-a151e45dabad,tc662,"Number of Case (Big Problems/ Unsolved Issue)",,3.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
e148d462-80b5-41b7-84ea-a487fdf992ea,tc887,"Cost Reduction (%)",,5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
25861591-e539-4c7c-8b31-a65a740814bf,tc885,"Manage AP (Complaints from partner/ line/ co-loader)","Account Payable (AP) ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
15fa7399-22dc-4a39-ad22-a6c2a0bba0e8,tc5218,"Software Development Life Circle Management","Communication, Requirement gathering, Feasibility study, system analysis, software design, coding, testing, integration, implementation, operation and maintenance, improvement",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
c90419a4-9487-47af-b4e1-a6fbbe42a729,tc5116,"- Team working hours 8AM - Training about Company/IT processes and policies",,5.0,"Internal training",0,t,"2025-12-18 07:48:14.057+00",kpi,
5ed5aa2b-430c-44b9-83d3-a72a30d8308a,tc5201,Leadership,"Teamwork, Motivate, Positive Thinking, Build succesor/career path for each key persion to reduce Turnoverate ",5.0,"Phát triển nhân viên",0,t,"2025-12-18 07:48:14.057+00",kpi,
591d68fe-6622-46cc-b50c-b0aecb5fbbce,l2024.073,""" Employee Retention and Succession Planning:   • Retention Strategies: Identify key employees and develop strategies to retain them through career growth opportunities, recognition programs, and competitive compensation packages.  • Succession Plann","Employee Turnover Rate Internal Promotion Rate Successor Readiness Rate",10.0,"Nhân sự",0,t,"2025-12-13 17:53:05.38+00",kpi,
aeb68aa6-eaaf-4b34-9cb6-b0c20f3608c6,tc5007,"Thiết kế giao diện, trải nghiệm người dùng tính năng Contract Supplier Core (Enhance UIUX phần Performance để đáp ứng lượng data thực tế > 40k dòng)",,1.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
c7161da2-2a53-44dd-b61b-20b68e080ca8,tc808,"% Đi làm đúng giờ, đồng phục đúng qui định.","Đi làm đúng giờ, đồng phục đúng qui định.",5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
aa08d2a9-2870-4390-b795-20ca96c0cd29,tc852,"- Internal: IPDP or FTM/MM courses as planned - E - learning :2 courses per year - Coach/ Mentor/ Training IPDP, MT as assigned - Sharing in S2G, SoS…","Upgrade yourself in Skills, knowledge… by participating internal/ external courses periodically. Coach/train IPDP or MT as assigned ",5.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
134ac76c-d1d9-455e-a564-2120e912bb80,tc1425,"% of customers that are satisfied","Giải quyết kịp thời, thỏa đáng khiếu nại, thắc mắc của khách hàng.",10.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:42:03.307+00",kpi,
574016fc-a525-448b-a65e-2167de466d97,tc1075,"Disciplinary matters","""Company regulation & department rule  Comply with the company working time"" ",5.0,"Lưu trữ thông tin",0,t,"2025-12-18 07:42:03.307+00",kpi,
66aea34b-d728-47e8-b835-22c46161eacd,tc1198,"""Irregularities handling: offload, missing,.. ""","""Number of complaints about irregularities handling process and slow/late handling of irregularities "" ",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
74773c7d-eaf2-4bdd-b64c-23fbfb265978,tc1262,"Mandatory Insurance * Insurance job, employee declaration monthly (increase/decrease…) * Report to Government such as: sickness, maternity, request for payment, control insurance book, extend HI, save and finalize insurance book…","Report to Government such as: sickness, maternity, request for payment, control insurance book, extend HI, save and finalize insurance book… Deadline: * closing SI book: 30 working days from resigned date * Increase/decrease: 20th of everymonth * Claim: 5 working days after receiving documents from staffs ",8.0,"Nhân sự - Lương thưởng & phúc lợi",0,t,"2025-12-18 07:42:03.307+00",kpi,
9d7a8c6b-5e50-4bb2-9a82-24517f677239,tc992,Operations,"Trả lời mail công việc hàng ngày ",5.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
bb926432-62a4-4053-8f09-24c2cb99e75a,tc623,"Daily duties: Duty failure case",,2.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
cb88cd3f-9b05-43f5-8ff4-24f3b26cb7b8,tc1055,"Number of initiatives for work improvement and efficiency",Initiative,5.0,"Sáng tạo",0,t,"2025-12-18 07:42:03.307+00",kpi,
f304dd6b-19dd-445e-a432-03835bd81d7b,tc5190,"Đúng thời hạn báo cáo","Báo cáo phân tích thị trường từ phía Các Nhà Cung Cấp",5.0,"Kiến thức",0,t,"2025-12-18 07:48:14.057+00",kpi,
99f75e03-95e1-487b-be90-fb06e84e09ce,h2023.248,"Số khóa học trong năm (1 khóa)",,5.0,"Internal training",0,t,"2025-12-13 17:47:22.51+00",kpi,
2f267db8-fcd4-47d5-9b06-624f6e4eb0eb,tc1051,"6. Develop internal employees","6. Develop internal employees ",5.0,"Nhân sự",0,t,"2025-12-18 07:42:03.307+00",kpi,
247d8ce1-6fd5-4d7e-8f79-64e8cb6b2242,tc732,"No. of supports","Supports to other team/ staff to achieve target, arrange work,… ",4.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:42:03.307+00",kpi,
bc669bad-f9ea-4c53-9341-7dc09a8cc24a,tc726,"2)Airline Principles ( Station & GHA )",,4.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
8137b216-92da-48d5-b911-a61cbfe7b5f0,h2023.102,"100% vehicle are implemented the safety checklist and regular calibration","100% vehicle are implemented the safety checklist and regular calibration ",3.0,"Truck safety management",0,t,"2025-12-13 17:47:22.51+00",kpi,
068fc6bf-62fc-427f-b5cf-a68a19674f02,tc5168,"Customer solutions","""- Together with IT Teams/BU/Customers to analyze and propose a suitable solution to help Business - Working closely with BUs/Customers to manage the changes/requirements"" ",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:48:14.057+00",kpi,
343c986c-fb37-44e5-abc0-0beba0c57978,tc5211,"Participating ITL activities: CSR, Town Hall, Trade Union activities, Fire-Fighting, First-Aid... as required. Follow up Regulation. Avoid any conflicts. Team work in working...","- Join & support all team to join all activities of ITL to motivate team & get engagement. - No violate or break Regulation - Convey DNA, ITL culture to all staff in BU.",5.0,"Phát triển nhân viên",0,t,"2025-12-18 07:48:14.057+00",kpi,
ca608b81-4c08-4885-b38a-7dc2e0caaf8b,tc1521,"Handle daily jobs","* No. of errors / non-compliance issues per month - handle all assiged job at best level - handle all assinged job quickly and effectively  ",25.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
8bef9a39-6c10-4f2d-b650-7dfbb027b3fb,h2023.226,"Follow Regulation & Discipline, HR policy","Comply with the company rules: Working on time, Uniform clothes, Safe workplace, Information security ",3.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-13 17:47:22.51+00",kpi,
9749657d-b4db-4f1a-9f91-7f9df1ecc19e,tc1299,"Handle daily booking and reservation (Evaluate by percentage of mistake per month)","- Always be accurate when booking  -100% booking precisely on system, control and optimize space on each flights.",10.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
a09e7b0d-1c60-4fae-b4a3-95dd7948243a,tc598,"Reading Book & Share to team",,2.0,"Phát triển nhân viên",0,t,"2025-12-18 07:42:03.307+00",kpi,
0100fb6d-c22d-403f-a1ad-a6bbe32208f6,tc630,"Individual Devepment","Participating ITL activities: CSR, Company Trip, Union, Company Event, …",2.5,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
1a4a773d-b2e2-455d-a2d2-2532d7aa7bda,l2024.006,"Enhance and utilize HR excellent management and system - Deploy, explain all HR Policy, procedures, ITL Regulation, NDA, NCA…to all staff at BU. Support Head to solve all daily HR Issues with effective .  - Communicate ITL culture (Behavior principle, c","-Apply for 100% BU which being incharge  - Communicate ITL Culture to newcommers - Review 100% as timeline - % SOP Procedure to be updated",3.0,"Tối ưu hóa hoạt động",0,t,"2025-12-13 17:53:05.38+00",kpi,
cf2b2fa7-2187-437a-b0fc-fb535219490b,tc1360,"Working attitude","Always keep calm at all time and positive working attitude. No complaint at all ",10.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
847233ec-1475-4b66-9047-0c7af4fa42c8,kpi009,"Internal service - Number of complaints from internal - Line Mgrs.",,4.0,"Nhân sự",0,t,"2025-12-18 09:06:00+00",kpi,
4d5a89b3-dd46-4ca3-be30-0cb7da9c752b,tc934,"Quality Assurance","Numbers of non-compliance issues (Accuracy in pricing / report)",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
5841417b-2178-460a-91f5-3fed5f6ad91e,tc5365,"Core:  - Master data  - RFI Customer/Supplier, Tariff, Costing, PNL, Quotation, Booking, Contract, Shipment: FM, DT, CC (Enhancement), WH - Finance-Customer: Debit note, SOA, AR managament - Report: KPI for FIN - Setting",,20.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
